node_id,site_id,utc_stage_id,stage_number,period_id,green_time,interstage_time,cycle_time
N01/106,J01/106,G4,4,AM,2,3,64
N01/106,J01/106,G7,7,AM,4,2,64
N01/107,J01/107,G1,1,AM,31,16,80
N01/107,J01/107,G2,2,AM,10,8,80
N01/107,J01/107,G3,3,AM,6,9,80
N01/108,J01/108,G1,1,AM,24,5,80
N01/108,J01/108,G2,2,AM,4,8,80
N01/108,J01/108,G3,3,AM,3,3,80
N01/108,J01/108,G6,6,AM,2,3,80
N01/108,J01/108,G7,7,AM,2,4,80
N01/108,J01/108,G8,8,AM,14,8,80
N01/109,J01/109,G1,1,AM,2,13,80
N01/109,J01/109,G2,2,AM,15,3,80
N01/109,J01/109,G3,3,AM,8,9,80
N01/109,J01/109,G4,4,AM,21,9,80
N01/109,J01/109,G5,5,AM,0,0,80
N01/109,J01/503,G1,1,AM,17,9,80
N01/109,J01/503,G2,2,AM,23,16,80
N01/109,J01/503,G3,3,AM,6,9,80
N01/109,J01/503,G4,4,AM,0,0,80
N01/111,J01/111,G1,1,AM,48,13,72
N01/111,J01/111,G2,2,AM,5,6,72
N01/112,J01/112,G1,1,AM,33,7,72
N01/112,J01/112,G2,2,AM,16,6,72
N01/112,J01/112,G3,3,AM,4,6,72
N01/113,J01/113,G1,1,AM,45,6,72
N01/113,J01/113,G2,2,AM,10,11,72
N01/122,J01/122,G1,1,AM,28,8,80
N01/122,J01/122,G2,2,AM,5,7,80
N01/122,J01/122,G3,3,AM,13,12,80
N01/122,J01/122,G4,4,AM,4,3,80
N01/124,J01/124,G1,1,AM,47,12,72
N01/124,J01/124,G2,2,AM,6,7,72
N01/125,J01/125,G1,1,AM,13,11,80
N01/125,J01/125,G2,2,AM,14,13,80
N01/125,J01/125,G3,3,AM,20,9,80
N01/126,J01/126,G1,1,AM,20,13,104
N01/126,J01/126,G2,2,AM,4,6,104
N01/126,J01/126,G3,3,AM,37,7,104
N01/126,J01/126,G4,4,AM,6,11,104
N01/126,J01/126,G6,6,AM,0,0,104
N01/127,J01/127,G1,1,AM,21,6,88
N01/127,J01/127,G2,2,AM,1,1,88
N01/127,J01/127,G3,3,AM,6,10,88
N01/127,J01/127,G4,4,AM,12,13,88
N01/127,J01/127,G5,5,AM,12,6,88
N01/128,J01/128,G1,1,AM,21,8,96
N01/128,J01/128,G2,2,AM,0,0,96
N01/128,J01/128,G3,3,AM,6,8,96
N01/128,J01/128,G4,4,AM,21,16,96
N01/128,J01/128,G5,5,AM,4,12,96
N01/129,J01/129,G1,1,AM,29,15,96
N01/129,J01/129,G2,2,AM,4,3,96
N01/129,J01/129,G3,3,AM,23,6,96
N01/129,J01/129,G4,4,AM,6,10,96
N01/130,J01/130,G1,1,AM,33,13,88
N01/130,J01/130,G3,3,AM,21,6,88
N01/130,J01/130,G4,4,AM,6,9,88
N01/131,J01/131,G1,1,AM,13,15,88
N01/131,J01/131,G2,2,AM,15,8,88
N01/131,J01/131,G3,3,AM,12,7,88
N01/131,J01/131,G4,4,AM,6,12,88
N01/131,J01/385,GX,1,AM,71,0,88
N01/131,J01/385,PG,2,AM,17,0,88
N01/132,J01/132,G1,1,AM,23,12,60
N01/132,J01/132,G2,2,AM,8,9,60
N01/132,J01/132,G3,3,AM,3,5,60
N01/133,J01/133,G1,1,AM,18,8,80
N01/133,J01/133,G2,2,AM,6,7,80
N01/133,J01/133,G3,3,AM,8,12,80
N01/133,J01/133,G4,4,AM,13,8,80
N01/134,J01/134,G1,1,AM,23,9,80
N01/134,J01/134,G2,2,AM,8,11,80
N01/134,J01/134,G3,3,AM,17,11,80
N01/134,J01/134,G4,4,AM,1,0,80
N01/138,J01/138,G1,1,AM,39,12,88
N01/138,J01/138,G2,2,AM,5,7,88
N01/138,J01/138,G3,3,AM,13,7,88
N01/138,J01/138,G4,4,AM,2,3,88
N01/139,J01/139,G1,1,AM,50,11,96
N01/139,J01/139,G2,2,AM,10,3,96
N01/139,J01/139,G3,3,AM,16,6,96
N01/139,J01/428,G1,1,AM,67,11,96
N01/139,J01/428,G2,2,AM,13,5,96
N01/139,J01/429,G1,1,AM,65,10,96
N01/139,J01/429,G2,2,AM,16,5,96
N01/140,J01/140,G1,1,AM,57,9,96
N01/140,J01/140,G2,2,AM,10,5,96
N01/140,J01/140,G3,3,AM,7,8,96
N01/140,J01/426,G1,1,AM,66,11,96
N01/140,J01/426,G2,2,AM,14,5,96
N01/141,J01/141,G1,1,AM,39,23,96
N01/141,J01/141,G2,2,AM,7,11,96
N01/141,J01/141,G4,4,AM,6,9,96
N01/141,J01/141,G6,6,AM,0,1,96
N01/142,J01/142,G1,1,AM,3,3,96
N01/142,J01/142,G2,2,AM,35,10,96
N01/142,J01/142,G3,3,AM,17,18,96
N01/142,J01/142,G5,5,AM,4,6,96
N01/142,J01/419,G1,1,AM,67,12,96
N01/142,J01/419,G2,2,AM,12,5,96
N01/143,J01/143,G1,1,AM,28,12,96
N01/143,J01/143,G2,2,AM,4,8,96
N01/143,J01/143,G3,3,AM,6,10,96
N01/143,J01/143,G4,4,AM,0,0,96
N01/143,J01/143,G5,5,AM,9,17,96
N01/143,J01/143,G6,6,AM,0,2,96
N01/143,J01/416,G1,1,AM,75,10,96
N01/143,J01/416,G2,2,AM,6,5,96
N01/144,J01/144,G1,1,AM,62,10,96
N01/144,J01/144,G4,4,AM,17,7,96
N01/144,J01/424,G1,1,AM,62,10,96
N01/144,J01/424,G2,2,AM,19,5,96
N01/146,J01/146,G1,1,AM,51,12,96
N01/146,J01/146,G2,2,AM,19,14,96
N01/146,J01/425,G1,1,AM,50,11,96
N01/146,J01/425,G5,5,AM,22,13,96
N01/147,J01/147,G1,1,AM,56,8,96
N01/147,J01/147,G2,2,AM,9,10,96
N01/147,J01/147,G3,3,AM,8,5,96
N01/148,J01/148,G1,1,AM,54,10,96
N01/148,J01/148,G2,2,AM,2,5,96
N01/148,J01/148,G3,3,AM,14,6,96
N01/148,J01/148,G4,4,AM,2,3,96
N01/148,J01/382,G1,1,AM,69,10,96
N01/148,J01/382,G2,2,AM,12,5,96
N01/149,J01/149,G1,1,AM,23,13,96
N01/149,J01/149,G2,2,AM,6,13,96
N01/149,J01/149,G3,3,AM,7,19,96
N01/149,J01/149,G4,4,AM,6,9,96
N01/149,J01/150,G1,1,AM,52,20,96
N01/149,J01/150,G2,2,AM,2,4,96
N01/149,J01/150,G3,3,AM,11,7,96
N01/151,J01/151,G1,1,AM,19,12,60
N01/151,J01/151,G2,2,AM,8,9,60
N01/151,J01/151,G3,3,AM,5,7,60
N01/151,J01/151,G4,4,AM,0,0,60
N01/152,J01/152,G1,1,AM,21,11,60
N01/152,J01/152,G2,2,AM,11,5,60
N01/152,J01/152,G3,3,AM,5,7,60
N01/153,J01/153,G1,1,AM,22,11,60
N01/153,J01/153,G2,2,AM,8,6,60
N01/153,J01/153,G3,3,AM,5,8,60
N01/154,J01/154,G1,1,AM,24,11,64
N01/154,J01/154,G2,2,AM,10,5,64
N01/154,J01/154,G3,3,AM,5,9,64
N01/155,J01/155,G1,1,AM,29,11,64
N01/155,J01/155,G2,2,AM,6,5,64
N01/155,J01/155,G3,3,AM,5,8,64
N01/156,J01/156,G1,1,AM,32,13,96
N01/156,J01/156,G2,2,AM,16,14,96
N01/156,J01/156,G4,4,AM,11,10,96
N01/157,J01/157,G1,1,AM,36,2,96
N01/157,J01/157,G2,2,AM,14,7,96
N01/157,J01/157,G4,4,AM,3,17,96
N01/157,J01/157,G7,7,AM,6,11,96
N01/158,J01/158,G1,1,AM,19,11,48
N01/158,J01/158,G2,2,AM,6,12,48
N01/159,J01/159,G1,1,AM,20,6,96
N01/159,J01/159,G2,2,AM,4,6,96
N01/159,J01/159,G3,3,AM,35,9,96
N01/159,J01/159,G4,4,AM,3,13,96
N01/160,J01/160,G1,1,AM,18,16,96
N01/160,J01/160,G2,2,AM,7,3,96
N01/160,J01/160,G3,3,AM,15,11,96
N01/160,J01/160,G4,4,AM,7,19,96
N01/161,J01/161,G1,1,AM,27,17,96
N01/161,J01/161,G2,2,AM,24,13,96
N01/161,J01/161,G3,3,AM,6,9,96
N01/162,J01/162,G1,1,AM,44,16,96
N01/162,J01/162,G2,2,AM,4,10,96
N01/162,J01/162,G3,3,AM,8,14,96
N01/163,J01/163,G1,1,AM,61,15,96
N01/163,J01/163,G2,2,AM,4,3,96
N01/163,J01/163,G3,3,AM,5,8,96
N01/164,J01/164,G1,1,AM,48,7,96
N01/164,J01/164,G3,3,AM,6,9,96
N01/164,J01/164,G4,4,AM,11,15,96
N01/165,J01/165,G1,1,AM,46,17,96
N01/165,J01/165,G2,2,AM,10,7,96
N01/165,J01/165,G3,3,AM,6,10,96
N01/166,J01/166,G1,1,AM,59,14,96
N01/166,J01/166,G2,2,AM,11,12,96
N01/167,J01/167,G1,1,AM,14,12,56
N01/167,J01/167,G2,2,AM,11,6,56
N01/167,J01/167,G4,4,AM,5,8,56
N01/168,J01/168,G1,1,AM,12,5,32
N01/168,J01/168,G2,2,AM,9,6,32
N01/169,J01/169,G1,1,AM,10,10,56
N01/169,J01/169,G2,2,AM,18,10,56
N01/169,J01/169,G3,3,AM,4,4,56
N01/170,J01/170,G1,1,AM,12,5,32
N01/170,J01/170,G2,2,AM,10,5,32
N01/171,J01/171,G1,1,AM,37,13,80
N01/171,J01/171,G2,2,AM,11,10,80
N01/171,J01/171,G3,3,AM,4,5,80
N01/172,J01/172,G1,1,AM,39,11,80
N01/172,J01/172,G2,2,AM,11,6,80
N01/172,J01/172,G3,3,AM,5,8,80
N01/173,J01/173,G1,1,AM,30,11,72
N01/173,J01/173,G2,2,AM,12,6,72
N01/173,J01/173,G3,3,AM,5,8,72
N01/174,J01/174,G1,1,AM,25,10,72
N01/174,J01/174,G2,2,AM,8,6,72
N01/174,J01/174,G3,3,AM,7,4,72
N01/174,J01/174,G4,4,AM,5,7,72
N01/175,J01/175,G1,1,AM,28,13,80
N01/175,J01/175,G2,2,AM,17,7,80
N01/175,J01/175,G3,3,AM,6,9,80
N01/176,J01/176,G1,1,AM,21,13,72
N01/176,J01/176,G2,2,AM,16,7,72
N01/176,J01/176,G3,3,AM,5,10,72
N01/176,J01/450,G1,1,AM,60,6,72
N01/176,J01/450,G2,2,AM,3,3,72
N01/177,J01/177,G1,1,AM,18,12,64
N01/177,J01/177,G3,3,AM,14,8,64
N01/177,J01/177,G4,4,AM,5,7,64
N01/178,J01/178,G1,1,AM,22,11,64
N01/178,J01/178,G2,2,AM,12,6,64
N01/178,J01/178,G3,3,AM,5,8,64
N01/179,J01/179,G1,1,AM,32,7,64
N01/179,J01/179,G2,2,AM,6,7,64
N01/179,J01/179,G3,3,AM,6,6,64
N01/180,J01/180,G1,1,AM,24,11,64
N01/180,J01/180,G3,3,AM,7,9,64
N01/180,J01/180,G4,4,AM,5,8,64
N01/181,J01/181,G1,1,AM,17,11,64
N01/181,J01/181,G2,2,AM,9,15,64
N01/181,J01/181,G3,3,AM,5,7,64
N01/182,J01/182,G1,1,AM,11,13,64
N01/182,J01/182,G2,2,AM,7,12,64
N01/182,J01/182,G3,3,AM,11,10,64
N01/183,J01/183,GX,1,AM,43,0,64
N01/183,J01/183,PG,2,AM,21,0,64
N01/184,J01/184,G1,1,AM,26,15,96
N01/184,J01/184,G2,2,AM,5,5,96
N01/184,J01/184,G3,3,AM,19,12,96
N01/184,J01/184,G4,4,AM,6,8,96
N01/185,J01/185,G1,1,AM,37,10,96
N01/185,J01/185,G2,2,AM,20,9,96
N01/185,J01/185,G3,3,AM,9,11,96
N01/186,J01/186,G1,1,AM,29,7,60
N01/186,J01/186,G2,2,AM,11,5,60
N01/186,J01/186,G3,3,AM,4,4,60
N01/187,J01/187,G1,1,AM,48,3,60
N01/187,J01/187,G2,2,AM,5,4,60
N01/188,J01/188,G1,1,AM,19,7,60
N01/188,J01/188,G2,2,AM,3,3,60
N01/188,J01/188,G3,3,AM,15,13,60
N01/189,J01/189,G1,1,AM,43,7,60
N01/189,J01/189,G2,2,AM,-1,1,60
N01/189,J01/189,G3,3,AM,4,6,60
N01/190,J01/190,G1,1,AM,40,5,96
N01/190,J01/190,G2,2,AM,6,8,96
N01/190,J01/190,G3,3,AM,22,15,96
N01/192,J01/192,G1,1,AM,25,10,64
N01/192,J01/192,G2,2,AM,16,4,64
N01/192,J01/192,G3,3,AM,4,5,64
N01/193,J01/193,G1,1,AM,35,11,72
N01/193,J01/193,G2,2,AM,10,6,72
N01/193,J01/193,G3,3,AM,4,6,72
N01/194,J01/194,G1,1,AM,29,9,96
N01/194,J01/194,G2,2,AM,50,6,96
N01/194,J01/194,G3,3,AM,1,1,96
N01/195,J01/195,G1,1,AM,17,11,80
N01/195,J01/195,G2,2,AM,11,10,80
N01/195,J01/195,G3,3,AM,21,10,80
N01/196,J01/196,G1,1,AM,21,18,80
N01/196,J01/196,G2,2,AM,21,10,80
N01/196,J01/196,G3,3,AM,4,6,80
N01/197,J01/197,G1,1,AM,27,15,80
N01/197,J01/197,G2,2,AM,15,11,80
N01/197,J01/197,G3,3,AM,5,7,80
N01/198,J01/198,G1,1,AM,22,16,72
N01/198,J01/198,G3,3,AM,11,10,72
N01/198,J01/198,G4,4,AM,3,5,72
N01/198,J01/198,G8,8,AM,2,3,72
N01/200,J01/200,G1,1,AM,12,9,40
N01/200,J01/200,G2,2,AM,9,10,40
N01/201,J01/201,G1,1,AM,27,6,80
N01/201,J01/201,G2,2,AM,14,10,80
N01/201,J01/201,G3,3,AM,12,11,80
N01/202,J01/202,G1,1,AM,9,5,40
N01/202,J01/202,G2,2,AM,17,9,40
N01/203,J01/203,G1,1,AM,11,10,40
N01/203,J01/203,G2,2,AM,13,6,40
N01/204,J01/204,G1,1,AM,42,10,96
N01/204,J01/204,G2,2,AM,18,8,96
N01/204,J01/204,G3,3,AM,13,5,96
N01/204,J01/403,G1,1,AM,72,10,96
N01/204,J01/403,G2,2,AM,9,5,96
N01/204,J01/433,G1,1,AM,84,5,96
N01/204,J01/433,G2,2,AM,4,3,96
N01/205,J01/205,G1,1,AM,11,15,80
N01/205,J01/205,G2,2,AM,7,11,80
N01/205,J01/205,G3,3,AM,8,8,80
N01/205,J01/205,G4,4,AM,8,12,80
N01/206,J01/206,G1,1,AM,18,13,80
N01/206,J01/206,G2,2,AM,26,6,80
N01/206,J01/206,G3,3,AM,6,11,80
N01/207,J01/207,G1,1,AM,31,12,64
N01/207,J01/207,G2,2,AM,11,10,64
N01/208,J01/208,G1,1,AM,35,11,64
N01/208,J01/208,G2,2,AM,8,10,64
N01/209,J01/209,G1,1,AM,40,6,64
N01/209,J01/209,G2,2,AM,5,3,64
N01/209,J01/209,G3,3,AM,4,6,64
N01/210,J01/210,G1,1,AM,25,8,60
N01/210,J01/210,G2,2,AM,9,9,60
N01/210,J01/210,G3,3,AM,4,5,60
N01/211,J01/211,G1,1,AM,15,9,44
N01/211,J01/211,G3,3,AM,11,9,44
N01/212,J01/212,G1,1,AM,9,25,96
N01/212,J01/212,G2,2,AM,4,6,96
N01/212,J01/212,G3,3,AM,30,6,96
N01/212,J01/212,G4,4,AM,6,10,96
N01/215,J01/215,G1,1,AM,22,11,56
N01/215,J01/215,G2,2,AM,11,10,56
N01/215,J01/215,G3,3,AM,1,1,56
N01/216,J01/216,G1,1,AM,23,10,56
N01/216,J01/216,G2,2,AM,11,8,56
N01/216,J01/216,G3,3,AM,2,2,56
N01/217,J01/217,G1,1,AM,15,10,56
N01/217,J01/217,G2,2,AM,13,6,56
N01/217,J01/217,G3,3,AM,5,7,56
N01/218,J01/218,G1,1,AM,22,9,56
N01/218,J01/218,G2,2,AM,8,7,56
N01/218,J01/218,G3,3,AM,4,6,56
N01/221,J01/221,G1,1,AM,14,9,56
N01/221,J01/221,G2,2,AM,17,9,56
N01/221,J01/221,G3,3,AM,3,4,56
N01/222,J01/222,G1,1,AM,53,13,96
N01/222,J01/222,G3,3,AM,8,8,96
N01/222,J01/222,G4,4,AM,6,8,96
N01/231,J01/231,G1,1,AM,15,15,72
N01/231,J01/231,G2,2,AM,18,11,72
N01/231,J01/231,G3,3,AM,5,8,72
N01/232,J01/232,G1,1,AM,17,7,96
N01/232,J01/232,G2,2,AM,15,16,96
N01/232,J01/232,G3,3,AM,3,8,96
N01/232,J01/232,G4,4,AM,6,9,96
N01/232,J01/232,G5,5,AM,6,9,96
N01/239,J01/239,G1,1,AM,36,4,60
N01/239,J01/239,G2,2,AM,2,3,60
N01/239,J01/239,G3,3,AM,8,7,60
N01/241,J01/241,G1,1,AM,63,10,96
N01/241,J01/241,G2,2,AM,17,6,96
N01/241,J01/277,G1,1,AM,63,10,96
N01/241,J01/277,G2,2,AM,18,5,96
N01/243,J01/243,G1,1,AM,12,13,44
N01/243,J01/243,G2,2,AM,13,6,44
N01/243,J01/243,G3,3,AM,0,0,44
N01/246,J01/246,G1,1,AM,51,5,88
N01/246,J01/246,G2,2,AM,24,8,88
N01/247,J01/247,G1,1,AM,13,10,44
N01/247,J01/247,G2,2,AM,12,9,44
N01/248,J01/248,G1,1,AM,40,7,56
N01/248,J01/248,G2,2,AM,5,4,56
N01/249,J01/249,G1,1,AM,44,6,88
N01/249,J01/249,G2,2,AM,6,8,88
N01/249,J01/249,G3,3,AM,12,12,88
N01/254,J01/254,G1,1,AM,41,8,56
N01/254,J01/254,G2,2,AM,4,3,56
N01/256,J01/256,G1,1,AM,28,5,48
N01/256,J01/256,G2,2,AM,7,8,48
N01/258,J01/258,G1,1,AM,11,5,32
N01/258,J01/258,G2,2,AM,0,0,32
N01/258,J01/258,G3,3,AM,7,9,32
N01/259,J01/259,G1,1,AM,35,5,64
N01/259,J01/259,G2,2,AM,1,1,64
N01/259,J01/259,G3,3,AM,12,10,64
N01/260,J01/260,G1,1,AM,48,11,88
N01/260,J01/260,G2,2,AM,13,4,88
N01/260,J01/260,G3,3,AM,1,1,88
N01/260,J01/260,G4,4,AM,8,2,88
N01/272,J01/272,G1,1,AM,79,13,120
N01/272,J01/272,G2,2,AM,10,8,120
N01/272,J01/272,G3,3,AM,0,0,120
N01/272,J01/272,G4,4,AM,3,7,120
N01/273,J01/273,G1,1,AM,17,13,40
N01/273,J01/273,G2,2,AM,5,5,40
N01/274,J01/274,GX,1,AM,40,0,60
N01/274,J01/274,PG,2,AM,20,0,60
N01/279,J01/279,G1,1,AM,37,15,88
N01/279,J01/279,G3,3,AM,16,6,88
N01/279,J01/279,G4,4,AM,5,9,88
N01/279,J01/389,G1,1,AM,13,9,88
N01/279,J01/389,G2,2,AM,1,1,88
N01/279,J01/389,G3,3,AM,5,1,88
N01/279,J01/389,G4,4,AM,52,6,88
N01/280,J01/280,G1,1,AM,34,4,44
N01/280,J01/280,G2,2,AM,3,3,44
N01/281,J01/281,G1,1,AM,64,10,88
N01/281,J01/281,G2,2,AM,8,6,88
N01/282,J01/282,G1,1,AM,34,4,44
N01/282,J01/282,G2,2,AM,3,3,44
N01/283,J01/283,G1,1,AM,25,7,44
N01/283,J01/283,G2,2,AM,6,6,44
N01/284,J01/284,G1,1,AM,41,13,96
N01/284,J01/284,G2,2,AM,22,6,96
N01/284,J01/284,G3,3,AM,6,8,96
N01/287,J01/287,G1,1,AM,16,5,88
N01/287,J01/287,G2,2,AM,3,5,88
N01/287,J01/287,G3,3,AM,21,11,88
N01/287,J01/287,G4,4,AM,22,5,88
N01/288,J01/288,G1,1,AM,21,8,36
N01/288,J01/288,G2,2,AM,4,3,36
N01/292,J01/292,G1,1,AM,17,16,72
N01/292,J01/292,G2,2,AM,15,9,72
N01/292,J01/292,G3,3,AM,1,1,72
N01/292,J01/292,G4,4,AM,4,9,72
N01/295,J01/295,G1,1,AM,31,2,36
N01/295,J01/295,G2,2,AM,2,1,36
N01/296,J01/296,G1,1,AM,28,5,72
N01/296,J01/296,G2,2,AM,11,7,72
N01/296,J01/296,G3,3,AM,7,14,72
N01/304,J01/304,G1,1,AM,84,11,104
N01/304,J01/304,G2,2,AM,5,4,104
N01/305,J01/305,G1,1,AM,42,4,52
N01/305,J01/305,G2,2,AM,3,3,52
N01/306,J01/306,G1,1,AM,24,8,52
N01/306,J01/306,G2,2,AM,11,7,52
N01/306,J01/306,G3,3,AM,1,1,52
N01/307,J01/307,GX,1,AM,35,0,48
N01/307,J01/307,PG,2,AM,13,0,48
N01/308,J01/308,G1,1,AM,28,19,104
N01/308,J01/308,G2,2,AM,9,5,104
N01/308,J01/308,G3,3,AM,18,7,104
N01/308,J01/308,G4,4,AM,6,12,104
N01/310,J01/310,G1,1,AM,35,10,88
N01/310,J01/310,G2,2,AM,31,12,88
N01/311,J01/311,G1,1,AM,35,10,88
N01/311,J01/311,G2,2,AM,31,12,88
N01/312,J01/312,G1,1,AM,50,17,88
N01/312,J01/312,G2,2,AM,11,10,88
N01/312,J01/312,G3,3,AM,0,0,88
N01/313,J01/313,G1,1,AM,22,17,60
N01/313,J01/313,G2,2,AM,11,10,60
N01/315,J01/315,G1,1,AM,15,14,48
N01/315,J01/315,G2,2,AM,7,12,48
N01/319,J01/319,GX,1,AM,54,0,60
N01/319,J01/319,PG,2,AM,6,0,60
N01/320,J01/320,GX,1,AM,55,0,60
N01/320,J01/320,PG,2,AM,5,0,60
N01/322,J01/322,G1,1,AM,71,8,96
N01/322,J01/322,G2,2,AM,12,5,96
N01/322,J01/434,G1,1,AM,72,8,96
N01/322,J01/434,G2,2,AM,12,4,96
N01/323,J01/323,G1,1,AM,32,10,80
N01/323,J01/323,G2,2,AM,18,8,80
N01/323,J01/323,G3,3,AM,5,7,80
N01/324,J01/324,G1,1,AM,44,10,80
N01/324,J01/324,G2,2,AM,13,7,80
N01/324,J01/324,G3,3,AM,1,1,80
N01/324,J01/324,G5,5,AM,2,2,80
N01/325,J01/325,G1,1,AM,24,5,64
N01/325,J01/325,G2,2,AM,1,1,64
N01/325,J01/325,G3,3,AM,2,3,64
N01/325,J01/325,G4,4,AM,19,9,64
N01/332,J01/332,G1,1,AM,18,16,104
N01/332,J01/332,G2,2,AM,45,8,104
N01/332,J01/332,G3,3,AM,6,11,104
N01/334,J01/334,G1,1,AM,31,11,96
N01/334,J01/334,G2,2,AM,38,11,96
N01/334,J01/334,G3,3,AM,2,3,96
N01/343,J01/343,GX,1,AM,58,0,72
N01/343,J01/343,PG,2,AM,14,0,72
N01/346,J01/346,G1,1,AM,24,8,44
N01/346,J01/346,G2,2,AM,7,5,44
N01/347,J01/347,GX,1,AM,51,0,72
N01/347,J01/347,PG,2,AM,21,0,72
N01/348,J01/348,G1,1,AM,70,7,96
N01/348,J01/348,G3,3,AM,8,6,96
N01/348,J01/348,G4,4,AM,2,3,96
N01/349,J01/349,G1,1,AM,20,10,52
N01/349,J01/349,G2,2,AM,3,3,52
N01/349,J01/349,G3,3,AM,8,8,52
N01/350,J01/350,GX,1,AM,33,0,52
N01/350,J01/350,PG,2,AM,19,0,52
N01/353,J01/353,GX,1,AM,79,0,96
N01/353,J01/353,PG,2,AM,17,0,96
N01/359,J01/359,G1,1,AM,28,17,60
N01/359,J01/359,G2,2,AM,6,9,60
N01/360,J01/360,G1,1,AM,30,14,60
N01/360,J01/360,G2,2,AM,6,10,60
N01/360,J01/567,G1,1,AM,56,2,60
N01/360,J01/567,G2,2,AM,1,1,60
N01/361,J01/361,G1,1,AM,10,11,60
N01/361,J01/361,G2,2,AM,26,13,60
N01/361,J01/568,G1,1,AM,53,3,60
N01/361,J01/568,G2,2,AM,2,2,60
N01/361,J01/569,G1,1,AM,42,9,60
N01/361,J01/569,G2,2,AM,5,4,60
N01/362,J01/362,G1,1,AM,19,14,60
N01/362,J01/362,G2,2,AM,15,12,60
N01/363,J01/363,G1,1,AM,20,14,60
N01/363,J01/363,G2,2,AM,8,6,60
N01/363,J01/363,G3,3,AM,0,0,60
N01/363,J01/363,G4,4,AM,5,7,60
N01/364,J01/364,G1,1,AM,27,17,60
N01/364,J01/364,G2,2,AM,7,9,60
N01/364,J01/370,G1,1,AM,51,4,60
N01/364,J01/370,G2,2,AM,3,2,60
N01/366,J01/366,G1,1,AM,53,8,88
N01/366,J01/366,G2,2,AM,3,3,88
N01/366,J01/366,G3,3,AM,13,8,88
N01/367,J01/367,G1,1,AM,62,10,96
N01/367,J01/367,G2,2,AM,9,7,96
N01/367,J01/367,G3,3,AM,3,5,96
N01/369,J01/369,G1,1,AM,33,14,80
N01/369,J01/369,G2,2,AM,7,12,80
N01/369,J01/369,G3,3,AM,7,7,80
N01/371,J01/371,G1,1,AM,30,10,88
N01/371,J01/371,G2,2,AM,3,4,88
N01/371,J01/371,G3,3,AM,13,14,88
N01/371,J01/371,G4,4,AM,6,8,88
N01/372,J01/372,G1,1,AM,42,5,104
N01/372,J01/372,G2,2,AM,15,16,104
N01/372,J01/372,G3,3,AM,4,6,104
N01/372,J01/372,G4,4,AM,6,10,104
N01/375,J01/375,G1,1,AM,47,2,52
N01/375,J01/375,G2,2,AM,2,1,52
N01/376,J01/376,G1,1,AM,49,21,104
N01/376,J01/376,G2,2,AM,9,7,104
N01/376,J01/376,G3,3,AM,6,12,104
N01/378,J01/378,GX,1,AM,35,0,40
N01/378,J01/378,PG,2,AM,5,0,40
N01/379,J01/379,GX,1,AM,28,0,32
N01/379,J01/379,PG,2,AM,4,0,32
N01/383,J01/383,GX,1,AM,49,0,60
N01/383,J01/383,PG,2,AM,11,0,60
N01/386,J01/386,G1,1,AM,25,6,48
N01/386,J01/386,G2,2,AM,9,6,48
N01/386,J01/386,G3,3,AM,1,1,48
N01/387,J01/387,GX,1,AM,50,0,60
N01/387,J01/387,PG,2,AM,10,0,60
N01/390,J01/390,G1,1,AM,33,7,44
N01/390,J01/390,G2,2,AM,2,2,44
N01/391,J01/391,G1,1,AM,33,7,44
N01/391,J01/391,G2,2,AM,2,2,44
N01/392,J01/392,G1,1,AM,4,1,80
N01/392,J01/392,G2,2,AM,11,10,80
N01/392,J01/392,G3,3,AM,8,8,80
N01/392,J01/392,G4,4,AM,15,6,80
N01/392,J01/392,G7,7,AM,12,5,80
N01/392,J01/393,G1,1,AM,54,11,80
N01/392,J01/393,G2,2,AM,12,3,80
N01/394,J01/394,G1,1,AM,48,2,52
N01/394,J01/394,G2,2,AM,1,1,52
N01/402,J01/402,G1,1,AM,24,7,64
N01/402,J01/402,G2,2,AM,18,8,64
N01/402,J01/402,G3,3,AM,3,4,64
N01/404,J01/404,GX,1,AM,37,0,44
N01/404,J01/404,PG,2,AM,7,0,44
N01/405,J01/405,G1,1,AM,31,18,96
N01/405,J01/405,G2,2,AM,7,7,96
N01/405,J01/405,G3,3,AM,10,7,96
N01/405,J01/405,G4,4,AM,6,10,96
N01/406,J01/406,G1,1,AM,6,9,48
N01/406,J01/406,G2,2,AM,24,9,48
N01/406,J01/427,GX,1,AM,36,0,48
N01/406,J01/427,PG,2,AM,12,0,48
N01/408,J01/408,G1,1,AM,35,13,80
N01/408,J01/408,G2,2,AM,19,4,80
N01/408,J01/408,G3,3,AM,5,4,80
N01/409,J01/409,GX,1,AM,28,0,32
N01/409,J01/409,PG,2,AM,4,0,32
N01/410,J01/410,G1,1,AM,39,2,44
N01/410,J01/410,G2,2,AM,2,1,44
N01/412,J01/412,GX,1,AM,21,0,40
N01/412,J01/412,PG,2,AM,19,0,40
N01/413,J01/413,GX,1,AM,17,0,40
N01/413,J01/413,PG,2,AM,23,0,40
N01/436,J01/436,G1,1,AM,8,3,48
N01/436,J01/436,G2,2,AM,12,8,48
N01/436,J01/436,G4,4,AM,6,11,48
N01/438,J01/438,G1,1,AM,79,9,96
N01/438,J01/438,G2,2,AM,4,4,96
N01/445,J01/445,GX,1,AM,32,0,40
N01/445,J01/445,PG,2,AM,8,0,40
N01/451,J01/451,G1,1,AM,42,6,52
