region_id,node_id,time_period_id,node_cycle_time,region_cycle_time,ratio,single_double_triple,cycle_time_independent
0103,N28/165,AM,48,96,2.0,2,False
0103,N28/014,OP,88,88,1.0,1,False
0103,N28/015,OP,88,88,1.0,1,False
0103,N28/149,OP,44,88,2.0,2,False
0103,N28/156,OP,88,88,1.0,1,False
0103,N28/165,OP,44,88,2.0,2,False
0103,N28/014,PM,96,96,1.0,1,False
0103,N28/015,PM,96,96,1.0,1,False
0103,N28/149,PM,48,96,2.0,2,False
0103,N28/156,PM,96,96,1.0,1,False
0103,N28/165,PM,48,96,2.0,2,False
0105,N11/054,AM,104,104,1.0,1,False
0105,N11/084,AM,104,104,1.0,1,False
0105,N11/085,AM,104,104,1.0,1,False
0105,N11/093,AM,52,104,2.0,2,False
0105,N11/096,AM,52,104,2.0,2,False
0105,N11/097,AM,104,104,1.0,1,False
0105,N11/102,AM,104,104,1.0,1,False
0105,N11/106,AM,104,104,1.0,1,False
0105,N11/115,AM,104,104,1.0,1,False
0105,N11/141,AM,52,104,2.0,2,False
0105,N11/188,AM,104,104,1.0,1,False
0105,N11/197,AM,104,104,1.0,1,False
0105,N11/054,OP,104,104,1.0,1,False
0105,N11/084,OP,104,104,1.0,1,False
0105,N11/085,OP,104,104,1.0,1,False
0105,N11/093,OP,52,104,2.0,2,False
0105,N11/096,OP,52,104,2.0,2,False
0105,N11/097,OP,104,104,1.0,1,False
0105,N11/102,OP,104,104,1.0,1,False
0105,N11/106,OP,104,104,1.0,1,False
0105,N11/115,OP,104,104,1.0,1,False
0105,N11/141,OP,52,104,2.0,2,False
0105,N11/188,OP,104,104,1.0,1,False
0105,N11/197,OP,104,104,1.0,1,False
0105,N11/054,PM,52,104,2.0,2,False
0105,N11/084,PM,104,104,1.0,1,False
0105,N11/085,PM,104,104,1.0,1,False
0105,N11/093,PM,52,104,2.0,2,False
0105,N11/096,PM,52,104,2.0,2,False
0105,N11/097,PM,104,104,1.0,1,False
0105,N11/102,PM,104,104,1.0,1,False
0105,N11/106,PM,104,104,1.0,1,False
0105,N11/115,PM,104,104,1.0,1,False
0105,N11/141,PM,52,104,2.0,2,False
0105,N11/188,PM,104,104,1.0,1,False
0105,N11/197,PM,104,104,1.0,1,False
0106,N01/001,AM,88,88,1.0,1,False
0106,N01/002,AM,88,88,1.0,1,False
0106,N01/005,AM,88,88,1.0,1,False
0106,N01/246,AM,88,88,1.0,1,False
0106,N01/260,AM,88,88,1.0,1,False
0106,N01/280,AM,44,88,2.0,2,False
0106,N01/281,AM,88,88,1.0,1,False
0106,N01/282,AM,44,88,2.0,2,False
0106,N01/283,AM,44,88,2.0,2,False
0106,N01/594,AM,44,88,2.0,2,False
0106,N01/001,OP,88,88,1.0,1,False
0106,N01/002,OP,88,88,1.0,1,False
0106,N01/005,OP,88,88,1.0,1,False
0106,N01/246,OP,88,88,1.0,1,False
0106,N01/260,OP,88,88,1.0,1,False
0106,N01/280,OP,44,88,2.0,2,False
0106,N01/281,OP,88,88,1.0,1,False
0106,N01/282,OP,44,88,2.0,2,False
0106,N01/283,OP,44,88,2.0,2,False
0106,N01/594,OP,44,88,2.0,2,False
0106,N01/001,PM,88,88,1.0,1,False
0106,N01/002,PM,88,88,1.0,1,False
0106,N01/005,PM,88,88,1.0,1,False
0106,N01/246,PM,88,88,1.0,1,False
0106,N01/260,PM,88,88,1.0,1,False
0106,N01/280,PM,44,88,2.0,2,False
0106,N01/281,PM,88,88,1.0,1,False
0106,N01/282,PM,44,88,2.0,2,False
0106,N01/283,PM,44,88,2.0,2,False
0106,N01/594,PM,44,88,2.0,2,False
0107,N27/018,AM,72,72,1.0,1,False
0107,N27/019,AM,72,72,1.0,1,False
0107,N27/044,AM,72,72,1.0,1,False
0107,N27/058,AM,72,72,1.0,1,False
0107,N27/090,AM,72,72,1.0,1,False
0107,N27/228,AM,72,72,1.0,1,False
0107,N27/230,AM,72,72,1.0,1,False
0107,N27/299,AM,72,72,1.0,1,False
0107,N27/018,OP,64,64,1.0,1,False
0107,N27/019,OP,64,64,1.0,1,False
0107,N27/044,OP,64,64,1.0,1,False
0107,N27/058,OP,64,64,1.0,1,False
0107,N27/090,OP,64,64,1.0,1,False
0107,N27/228,OP,32,64,2.0,2,False
0107,N27/230,OP,32,64,2.0,2,False
0107,N27/299,OP,64,64,1.0,1,False
0107,N27/018,PM,64,64,1.0,1,False
0107,N27/019,PM,64,64,1.0,1,False
0107,N27/044,PM,64,64,1.0,1,False
0107,N27/058,PM,64,64,1.0,1,False
0107,N27/090,PM,64,64,1.0,1,False
0107,N27/228,PM,64,64,1.0,1,False
0107,N27/230,PM,64,64,1.0,1,False
0107,N27/299,PM,64,64,1.0,1,False
0108,N27/015,AM,40,40,1.0,1,False
0108,N27/052,AM,40,40,1.0,1,False
0108,N27/053,AM,40,40,1.0,1,False
0108,N27/054,AM,40,40,1.0,1,False
0108,N27/055,AM,40,40,1.0,1,False
0108,N27/015,OP,40,40,1.0,1,False
0108,N27/052,OP,40,40,1.0,1,False
0108,N27/053,OP,40,40,1.0,1,False
0108,N27/054,OP,40,40,1.0,1,False
0108,N27/055,OP,40,40,1.0,1,False
0108,N27/015,PM,44,44,1.0,1,False
0108,N27/052,PM,44,44,1.0,1,False
0108,N27/053,PM,44,44,1.0,1,False
0108,N27/054,PM,44,44,1.0,1,False
0108,N27/055,PM,44,44,1.0,1,False
0109,N04/038,AM,104,104,1.0,1,False
0109,N04/159,AM,104,104,1.0,1,False
0109,N04/160,AM,52,104,2.0,2,False
0109,N04/038,OP,104,104,1.0,1,False
0109,N04/159,OP,104,104,1.0,1,False
0109,N04/160,OP,52,104,2.0,2,False
0109,N04/038,PM,104,104,1.0,1,False
0109,N04/159,PM,104,104,1.0,1,False
0109,N04/160,PM,52,104,2.0,2,False
0110,N24/128,AM,80,80,1.0,1,False
0110,N25/001,AM,80,80,1.0,1,False
0110,N25/088,AM,80,80,1.0,1,False
0110,N24/128,OP,80,80,1.0,1,False
0110,N25/001,OP,80,80,1.0,1,False
0110,N25/088,OP,80,80,1.0,1,False
0110,N24/128,PM,80,80,1.0,1,False
0110,N25/001,PM,80,80,1.0,1,False
0110,N25/088,PM,80,80,1.0,1,False
0111,N25/039,AM,72,72,1.0,1,False
0111,N25/042,AM,72,72,1.0,1,False
0111,N25/188,AM,72,72,1.0,1,False
0111,N25/039,OP,48,48,1.0,1,False
0111,N25/042,OP,48,48,1.0,1,False
0111,N25/188,OP,48,48,1.0,1,False
0111,N25/039,PM,40,80,2.0,2,False
0111,N25/042,PM,80,80,1.0,1,False
0111,N25/188,PM,80,80,1.0,1,False
0112,N04/007,AM,104,104,1.0,1,False
0112,N04/047,AM,104,104,1.0,1,False
0112,N04/099,AM,52,104,2.0,2,False
0112,N04/007,OP,104,104,1.0,1,False
0112,N04/047,OP,104,104,1.0,1,False
0112,N04/099,OP,52,104,2.0,2,False
0112,N04/007,PM,104,104,1.0,1,False
0112,N04/047,PM,104,104,1.0,1,False
0112,N04/099,PM,52,104,2.0,2,False
0113,N28/012,AM,80,80,1.0,1,False
0113,N28/069,AM,40,80,2.0,2,False
0113,N28/076,AM,40,80,2.0,2,False
0113,N28/078,AM,40,80,2.0,2,False
0113,N28/089,AM,40,80,2.0,2,False
0113,N28/108,AM,40,80,2.0,2,False
0113,N28/217,AM,80,80,1.0,1,False
0113,N30/003,AM,80,80,1.0,1,False
0113,N28/012,OP,80,80,1.0,1,False
0113,N28/069,OP,40,80,2.0,2,False
0113,N28/076,OP,40,80,2.0,2,False
0113,N28/078,OP,40,80,2.0,2,False
0113,N28/089,OP,40,80,2.0,2,False
0113,N28/108,OP,40,80,2.0,2,False
0113,N28/217,OP,80,80,1.0,1,False
0113,N30/003,OP,80,80,1.0,1,False
0113,N28/012,PM,88,88,1.0,1,False
0113,N28/069,PM,44,88,2.0,2,False
0113,N28/076,PM,44,88,2.0,2,False
0113,N28/078,PM,44,88,2.0,2,False
0113,N28/089,PM,44,88,2.0,2,False
0113,N28/108,PM,44,88,2.0,2,False
0113,N28/217,PM,88,88,1.0,1,False
0113,N30/003,PM,88,88,1.0,1,False
0114,N31/002,AM,88,88,1.0,1,False
0114,N31/003,AM,88,88,1.0,1,False
0114,N31/081,AM,88,88,1.0,1,False
0114,N31/002,OP,44,44,1.0,1,False
0114,N31/003,OP,44,44,1.0,1,False
0114,N31/081,OP,44,44,1.0,1,False
0114,N31/002,PM,44,44,1.0,1,False
0114,N31/003,PM,44,44,1.0,1,False
0114,N31/081,PM,44,44,1.0,1,False
0115,N31/016,AM,48,96,2.0,2,False
0115,N31/017,AM,96,96,1.0,1,False
0115,N31/036,AM,48,96,2.0,2,False
0115,N31/039,AM,96,96,1.0,1,False
0115,N31/054,AM,48,96,2.0,2,False
0115,N31/107,AM,96,96,1.0,1,False
0115,N31/145,AM,96,96,1.0,1,False
0115,N31/149,AM,96,96,1.0,1,False
0115,N31/181,AM,48,96,2.0,2,False
0115,N31/186,AM,48,96,2.0,2,False
0115,N31/016,OP,48,96,2.0,2,False
0115,N31/017,OP,96,96,1.0,1,False
0115,N31/036,OP,48,96,2.0,2,False
0115,N31/039,OP,96,96,1.0,1,False
0115,N31/054,OP,48,96,2.0,2,False
0115,N31/107,OP,96,96,1.0,1,False
0115,N31/145,OP,96,96,1.0,1,False
0115,N31/149,OP,96,96,1.0,1,False
0115,N31/181,OP,48,96,2.0,2,False
0115,N31/186,OP,48,96,2.0,2,False
0115,N31/016,PM,48,96,2.0,2,False
0115,N31/017,PM,96,96,1.0,1,False
0115,N31/036,PM,48,96,2.0,2,False
0115,N31/039,PM,96,96,1.0,1,False
0115,N31/054,PM,48,96,2.0,2,False
0115,N31/107,PM,96,96,1.0,1,False
0115,N31/145,PM,96,96,1.0,1,False
0115,N31/149,PM,96,96,1.0,1,False
0115,N31/181,PM,48,96,2.0,2,False
0115,N31/186,PM,48,96,2.0,2,False
0117,N31/005,AM,52,104,2.0,2,False
0117,N31/006,AM,104,104,1.0,1,False
0117,N31/007,AM,104,104,1.0,1,False
0117,N31/058,AM,52,104,2.0,2,False
0117,N31/061,AM,52,104,2.0,2,False
0117,N31/072,AM,52,104,2.0,2,False
0117,N31/073,AM,52,104,2.0,2,False
0117,N31/116,AM,52,104,2.0,2,False
0117,N31/005,OP,52,104,2.0,2,False
0117,N31/006,OP,104,104,1.0,1,False
0117,N31/007,OP,104,104,1.0,1,False
0117,N31/058,OP,52,104,2.0,2,False
0117,N31/061,OP,52,104,2.0,2,False
0117,N31/072,OP,52,104,2.0,2,False
0117,N31/073,OP,52,104,2.0,2,False
0117,N31/116,OP,52,104,2.0,2,False
0117,N31/005,PM,52,104,2.0,2,False
0117,N31/006,PM,104,104,1.0,1,False
0117,N31/007,PM,104,104,1.0,1,False
0117,N31/058,PM,52,104,2.0,2,False
0117,N31/061,PM,52,104,2.0,2,False
0117,N31/072,PM,52,104,2.0,2,False
0117,N31/073,PM,52,104,2.0,2,False
0117,N31/116,PM,52,104,2.0,2,False
0118,N25/002,AM,96,96,1.0,1,False
0118,N25/034,AM,96,96,1.0,1,False
0118,N25/035,AM,96,96,1.0,1,False
0118,N25/149,AM,96,96,1.0,1,False
0118,N25/261,AM,48,96,2.0,2,False
0118,N25/262,AM,48,96,2.0,2,False
0118,N25/002,OP,96,96,1.0,1,False
0118,N25/034,OP,96,96,1.0,1,False
0118,N25/035,OP,96,96,1.0,1,False
0118,N25/149,OP,96,96,1.0,1,False
0118,N25/261,OP,48,96,2.0,2,False
0118,N25/262,OP,48,96,2.0,2,False
0118,N25/002,PM,96,96,1.0,1,False
0118,N25/034,PM,96,96,1.0,1,False
0118,N25/035,PM,96,96,1.0,1,False
0118,N25/149,PM,96,96,1.0,1,False
0118,N25/261,PM,48,96,2.0,2,False
0118,N25/262,PM,48,96,2.0,2,False
0119,N12/039,AM,64,64,1.0,1,False
0119,N12/040,AM,64,64,1.0,1,False
0119,N12/041,AM,64,64,1.0,1,False
0119,N12/071,AM,64,64,1.0,1,False
0119,N12/100,AM,64,64,1.0,1,False
0119,N12/101,AM,64,64,1.0,1,False
0119,N12/158,AM,64,64,1.0,1,False
0119,N12/159,AM,64,64,1.0,1,False
0119,N12/185,AM,64,64,1.0,1,False
0119,N12/186,AM,64,64,1.0,1,False
0119,N12/039,OP,64,64,1.0,1,False
0119,N12/040,OP,64,64,1.0,1,False
0119,N12/041,OP,64,64,1.0,1,False
0119,N12/071,OP,64,64,1.0,1,False
0119,N12/100,OP,64,64,1.0,1,False
0119,N12/101,OP,64,64,1.0,1,False
0119,N12/158,OP,64,64,1.0,1,False
0119,N12/159,OP,64,64,1.0,1,False
0119,N12/185,OP,64,64,1.0,1,False
0119,N12/186,OP,64,64,1.0,1,False
0119,N12/039,PM,64,64,1.0,1,False
0119,N12/040,PM,64,64,1.0,1,False
0119,N12/041,PM,64,64,1.0,1,False
0119,N12/071,PM,64,64,1.0,1,False
0119,N12/100,PM,64,64,1.0,1,False
0119,N12/101,PM,64,64,1.0,1,False
0119,N12/158,PM,64,64,1.0,1,False
0119,N12/159,PM,64,64,1.0,1,False
0119,N12/185,PM,64,64,1.0,1,False
0119,N12/186,PM,64,64,1.0,1,False
0120,N12/006,AM,80,80,1.0,1,False
0120,N12/010,AM,80,80,1.0,1,False
0120,N12/013,AM,80,80,1.0,1,False
0120,N12/017,AM,80,80,1.0,1,False
0120,N12/069,AM,80,80,1.0,1,False
0120,N12/094,AM,80,80,1.0,1,False
0120,N12/006,OP,72,72,1.0,1,False
0120,N12/010,OP,72,72,1.0,1,False
0120,N12/013,OP,72,72,1.0,1,False
0120,N12/017,OP,72,72,1.0,1,False
0120,N12/069,OP,72,72,1.0,1,False
0120,N12/094,OP,72,72,1.0,1,False
0120,N12/006,PM,72,72,1.0,1,False
0120,N12/010,PM,72,72,1.0,1,False
0120,N12/013,PM,72,72,1.0,1,False
0120,N12/017,PM,72,72,1.0,1,False
0120,N12/069,PM,72,72,1.0,1,False
0120,N12/094,PM,72,72,1.0,1,False
0121,N01/057,AM,88,88,1.0,1,False
0121,N01/058,AM,88,88,1.0,1,False
0121,N01/346,AM,44,88,2.0,2,False
0121,N01/579,AM,88,88,1.0,1,False
0121,N01/057,OP,88,88,1.0,1,False
0121,N01/058,OP,88,88,1.0,1,False
0121,N01/346,OP,44,88,2.0,2,False
0121,N01/579,OP,88,88,1.0,1,False
0121,N01/057,PM,88,88,1.0,1,False
0121,N01/058,PM,88,88,1.0,1,False
0121,N01/346,PM,44,88,2.0,2,False
0121,N01/579,PM,88,88,1.0,1,False
0122,N11/022,AM,88,88,1.0,1,False
0122,N11/036,AM,88,88,1.0,1,False
0122,N11/037,AM,88,88,1.0,1,False
0122,N11/081,AM,88,88,1.0,1,False
0122,N11/156,AM,88,88,1.0,1,False
0122,N11/157,AM,88,88,1.0,1,False
0122,N11/022,OP,80,80,1.0,1,False
0122,N11/036,OP,80,80,1.0,1,False
0122,N11/037,OP,80,80,1.0,1,False
0122,N11/081,OP,80,80,1.0,1,False
0122,N11/156,OP,80,80,1.0,1,False
0122,N11/157,OP,80,80,1.0,1,False
0122,N11/022,PM,80,80,1.0,1,False
0122,N11/036,PM,80,80,1.0,1,False
0122,N11/037,PM,80,80,1.0,1,False
0122,N11/081,PM,80,80,1.0,1,False
0122,N11/156,PM,80,80,1.0,1,False
0122,N11/157,PM,80,80,1.0,1,False
0123,N12/018,AM,60,80,1.3333333333333333,1,True
0123,N12/019,AM,80,80,1.0,1,False
0123,N12/022,AM,80,80,1.0,1,False
0123,N12/049,AM,80,80,1.0,1,False
0123,N12/052,AM,80,80,1.0,1,False
0123,N12/080,AM,40,80,2.0,2,False
0123,N12/093,AM,40,80,2.0,2,False
0123,N12/190,AM,80,80,1.0,1,False
0123,N12/203,AM,40,80,2.0,2,False
0123,N12/018,OP,60,80,1.3333333333333333,1,True
0123,N12/019,OP,80,80,1.0,1,False
0123,N12/022,OP,80,80,1.0,1,False
0123,N12/049,OP,80,80,1.0,1,False
0123,N12/052,OP,80,80,1.0,1,False
0123,N12/080,OP,40,80,2.0,2,False
0123,N12/093,OP,40,80,2.0,2,False
0123,N12/190,OP,80,80,1.0,1,False
0123,N12/203,OP,40,80,2.0,2,False
0123,N12/018,PM,60,80,1.3333333333333333,1,True
0123,N12/019,PM,80,80,1.0,1,False
0123,N12/022,PM,80,80,1.0,1,False
0123,N12/049,PM,80,80,1.0,1,False
0123,N12/052,PM,80,80,1.0,1,False
0123,N12/080,PM,40,80,2.0,2,False
0123,N12/093,PM,40,80,2.0,2,False
0123,N12/190,PM,80,80,1.0,1,False
0123,N12/203,PM,40,80,2.0,2,False
0124,N12/025,AM,80,80,1.0,1,False
0124,N12/061,AM,80,80,1.0,1,False
0124,N12/062,AM,80,80,1.0,1,False
0124,N12/064,AM,80,80,1.0,1,False
0124,N12/077,AM,80,80,1.0,1,False
0124,N12/025,OP,80,80,1.0,1,False
0124,N12/061,OP,80,80,1.0,1,False
0124,N12/062,OP,80,80,1.0,1,False
0124,N12/064,OP,80,80,1.0,1,False
0124,N12/077,OP,80,80,1.0,1,False
0124,N12/025,PM,80,80,1.0,1,False
0124,N12/061,PM,80,80,1.0,1,False
0124,N12/062,PM,80,80,1.0,1,False
0124,N12/064,PM,80,80,1.0,1,False
0124,N12/077,PM,80,80,1.0,1,False
0125,N09/130,AM,36,72,2.0,2,False
0125,N09/131,AM,36,72,2.0,2,False
0125,N09/140,AM,72,72,1.0,1,False
0125,N09/130,OP,32,64,2.0,2,False
0125,N09/131,OP,32,64,2.0,2,False
0125,N09/140,OP,64,64,1.0,1,False
0125,N09/130,PM,36,72,2.0,2,False
0125,N09/131,PM,36,72,2.0,2,False
0125,N09/140,PM,72,72,1.0,1,False
0126,N01/359,AM,60,60,1.0,1,False
0126,N01/360,AM,60,60,1.0,1,False
0126,N01/361,AM,60,60,1.0,1,False
0126,N01/362,AM,60,60,1.0,1,False
0126,N01/363,AM,60,60,1.0,1,False
0126,N01/364,AM,60,60,1.0,1,False
0126,N01/383,AM,60,60,1.0,1,False
0126,N01/570,AM,60,60,1.0,1,False
0126,N01/359,OP,64,64,1.0,1,False
0126,N01/360,OP,64,64,1.0,1,False
0126,N01/361,OP,64,64,1.0,1,False
0126,N01/362,OP,64,64,1.0,1,False
0126,N01/363,OP,64,64,1.0,1,False
0126,N01/364,OP,64,64,1.0,1,False
0126,N01/383,OP,64,64,1.0,1,False
0126,N01/570,OP,64,64,1.0,1,False
0126,N01/359,PM,64,64,1.0,1,False
0126,N01/360,PM,64,64,1.0,1,False
0126,N01/361,PM,64,64,1.0,1,False
0126,N01/362,PM,64,64,1.0,1,False
0126,N01/363,PM,64,64,1.0,1,False
0126,N01/364,PM,64,64,1.0,1,False
0126,N01/383,PM,64,64,1.0,1,False
0126,N01/570,PM,64,64,1.0,1,False
0127,N11/027,AM,52,104,2.0,2,False
0127,N11/086,AM,52,104,2.0,2,False
0127,N11/089,AM,52,104,2.0,2,False
0127,N11/090,AM,52,104,2.0,2,False
0127,N11/091,AM,52,104,2.0,2,False
0127,N11/092,AM,104,104,1.0,1,False
0127,N11/171,AM,104,104,1.0,1,False
0127,N11/172,AM,52,104,2.0,2,False
0127,N11/173,AM,52,104,2.0,2,False
0127,N11/027,OP,52,104,2.0,2,False
0127,N11/086,OP,52,104,2.0,2,False
0127,N11/089,OP,52,104,2.0,2,False
0127,N11/090,OP,52,104,2.0,2,False
0127,N11/091,OP,52,104,2.0,2,False
0127,N11/092,OP,104,104,1.0,1,False
0127,N11/171,OP,104,104,1.0,1,False
0127,N11/172,OP,52,104,2.0,2,False
0127,N11/173,OP,52,104,2.0,2,False
0127,N11/027,PM,52,104,2.0,2,False
0127,N11/086,PM,52,104,2.0,2,False
0127,N11/089,PM,52,104,2.0,2,False
0127,N11/090,PM,52,104,2.0,2,False
0127,N11/091,PM,52,104,2.0,2,False
0127,N11/092,PM,104,104,1.0,1,False
0127,N11/171,PM,104,104,1.0,1,False
0127,N11/172,PM,52,104,2.0,2,False
0127,N11/173,PM,52,104,2.0,2,False
0128,N26/069,AM,56,56,1.0,1,False
0128,N26/229,AM,56,56,1.0,1,False
0128,N26/069,OP,48,48,1.0,1,False
0128,N26/229,OP,48,48,1.0,1,False
0128,N26/069,PM,56,56,1.0,1,False
0128,N26/229,PM,56,56,1.0,1,False
0129,N11/026,AM,120,120,1.0,1,False
0129,N11/087,AM,120,120,1.0,1,False
0129,N11/160,AM,60,120,2.0,2,False
0129,N11/161,AM,60,120,2.0,2,False
0129,N27/001,AM,120,120,1.0,1,False
0129,N27/002,AM,120,120,1.0,1,False
0129,N27/048,AM,120,120,1.0,1,False
0129,N27/096,AM,120,120,1.0,1,False
0129,N27/097,AM,120,120,1.0,1,False
0129,N27/219,AM,120,120,1.0,1,False
0129,N27/239,AM,60,120,2.0,2,False
0129,N27/240,AM,60,120,2.0,2,False
0129,N27/241,AM,120,120,1.0,1,False
0129,N27/255,AM,60,120,2.0,2,False
0129,N27/256,AM,60,120,2.0,2,False
0129,N27/257,AM,120,120,1.0,1,False
0129,N27/264,AM,60,120,2.0,2,False
0129,N27/271,AM,60,120,2.0,2,False
0129,N27/272,AM,60,120,2.0,2,False
0129,N11/026,OP,120,120,1.0,1,False
0129,N11/087,OP,120,120,1.0,1,False
0129,N11/160,OP,60,120,2.0,2,False
0129,N11/161,OP,60,120,2.0,2,False
0129,N27/001,OP,120,120,1.0,1,False
0129,N27/002,OP,120,120,1.0,1,False
0129,N27/048,OP,120,120,1.0,1,False
0129,N27/096,OP,120,120,1.0,1,False
0129,N27/097,OP,120,120,1.0,1,False
0129,N27/219,OP,120,120,1.0,1,False
0129,N27/239,OP,60,120,2.0,2,False
0129,N27/240,OP,60,120,2.0,2,False
0129,N27/241,OP,120,120,1.0,1,False
0129,N27/255,OP,60,120,2.0,2,False
0129,N27/256,OP,60,120,2.0,2,False
0129,N27/257,OP,60,120,2.0,2,False
0129,N27/264,OP,60,120,2.0,2,False
0129,N27/271,OP,60,120,2.0,2,False
0129,N27/272,OP,60,120,2.0,2,False
0129,N11/026,PM,120,120,1.0,1,False
0129,N11/087,PM,120,120,1.0,1,False
0129,N11/160,PM,60,120,2.0,2,False
0129,N11/161,PM,60,120,2.0,2,False
0129,N27/001,PM,120,120,1.0,1,False
0129,N27/002,PM,120,120,1.0,1,False
0129,N27/048,PM,120,120,1.0,1,False
0129,N27/096,PM,120,120,1.0,1,False
0129,N27/097,PM,120,120,1.0,1,False
0129,N27/219,PM,120,120,1.0,1,False
0129,N27/239,PM,60,120,2.0,2,False
0129,N27/240,PM,60,120,2.0,2,False
0129,N27/241,PM,120,120,1.0,1,False
0129,N27/255,PM,60,120,2.0,2,False
0129,N27/256,PM,60,120,2.0,2,False
0129,N27/257,PM,120,120,1.0,1,False
0129,N27/264,PM,60,120,2.0,2,False
0129,N27/271,PM,60,120,2.0,2,False
0129,N27/272,PM,60,120,2.0,2,False
0130,N10/014,AM,104,104,1.0,1,False
0130,N10/015,AM,104,104,1.0,1,False
0130,N10/016,AM,104,104,1.0,1,False
0130,N10/014,OP,96,96,1.0,1,False
0130,N10/015,OP,96,96,1.0,1,False
0130,N10/016,OP,96,96,1.0,1,False
0130,N10/014,PM,96,96,1.0,1,False
0130,N10/015,PM,96,96,1.0,1,False
0130,N10/016,PM,96,96,1.0,1,False
0131,N20/113,AM,112,112,1.0,1,False
0131,N20/114,AM,56,112,2.0,2,False
0131,N20/116,AM,56,112,2.0,2,False
0131,N20/117,AM,56,112,2.0,2,False
0131,N20/113,OP,112,112,1.0,1,False
0131,N20/114,OP,56,112,2.0,2,False
0131,N20/116,OP,56,112,2.0,2,False
0131,N20/117,OP,56,112,2.0,2,False
0131,N20/113,PM,112,112,1.0,1,False
0131,N20/114,PM,56,112,2.0,2,False
0131,N20/116,PM,56,112,2.0,2,False
0131,N20/117,PM,56,112,2.0,2,False
0132,N01/130,AM,88,88,1.0,1,False
0132,N01/131,AM,88,88,1.0,1,False
0132,N01/279,AM,88,88,1.0,1,False
0132,N01/366,AM,88,88,1.0,1,False
0132,N01/371,AM,88,88,1.0,1,False
0132,N01/130,OP,88,88,1.0,1,False
0132,N01/131,OP,88,88,1.0,1,False
0132,N01/279,OP,88,88,1.0,1,False
0132,N01/366,OP,88,88,1.0,1,False
0132,N01/371,OP,88,88,1.0,1,False
0132,N01/130,PM,88,88,1.0,1,False
0132,N01/131,PM,88,88,1.0,1,False
0132,N01/279,PM,88,88,1.0,1,False
0132,N01/366,PM,88,88,1.0,1,False
0132,N01/371,PM,88,88,1.0,1,False
0133,N02/026,AM,96,96,1.0,1,False
0133,N02/028,AM,96,96,1.0,1,False
0133,N02/029,AM,96,96,1.0,1,False
0133,N02/030,AM,96,96,1.0,1,False
0133,N02/031,AM,96,96,1.0,1,False
0133,N02/110,AM,44,96,2.1818181818181817,1,True
0133,N02/116,AM,96,96,1.0,1,False
0133,N02/187,AM,96,96,1.0,1,False
0133,N02/246,AM,96,96,1.0,1,False
0133,N30/010,AM,96,96,1.0,1,False
0133,N02/026,OP,96,96,1.0,1,False
0133,N02/028,OP,96,96,1.0,1,False
0133,N02/029,OP,96,96,1.0,1,False
0133,N02/030,OP,96,96,1.0,1,False
0133,N02/031,OP,96,96,1.0,1,False
0133,N02/110,OP,44,96,2.1818181818181817,1,True
0133,N02/116,OP,96,96,1.0,1,False
0133,N02/187,OP,96,96,1.0,1,False
0133,N02/246,OP,96,96,1.0,1,False
0133,N30/010,OP,96,96,1.0,1,False
0133,N02/026,PM,96,96,1.0,1,False
0133,N02/028,PM,96,96,1.0,1,False
0133,N02/029,PM,96,96,1.0,1,False
0133,N02/030,PM,96,96,1.0,1,False
0133,N02/031,PM,96,96,1.0,1,False
0133,N02/110,PM,44,96,2.1818181818181817,1,True
0133,N02/116,PM,96,96,1.0,1,False
0133,N02/187,PM,96,96,1.0,1,False
0133,N02/246,PM,96,96,1.0,1,False
0133,N30/010,PM,96,96,1.0,1,False
0134,N31/015,AM,96,96,1.0,1,False
0134,N31/042,AM,96,96,1.0,1,False
0134,N31/044,AM,96,96,1.0,1,False
0134,N31/096,AM,48,96,2.0,2,False
0134,N31/097,AM,48,96,2.0,2,False
0134,N31/244,AM,48,96,2.0,2,False
0134,N31/015,OP,96,96,1.0,1,False
0134,N31/042,OP,96,96,1.0,1,False
0134,N31/044,OP,96,96,1.0,1,False
0134,N31/096,OP,48,96,2.0,2,False
0134,N31/097,OP,48,96,2.0,2,False
0134,N31/244,OP,48,96,2.0,2,False
0134,N31/015,PM,96,96,1.0,1,False
0134,N31/042,PM,96,96,1.0,1,False
0134,N31/044,PM,96,96,1.0,1,False
0134,N31/096,PM,48,96,2.0,2,False
0134,N31/097,PM,48,96,2.0,2,False
0134,N31/244,PM,48,96,2.0,2,False
0135,N01/078,AM,88,88,1.0,1,False
0135,N01/081,AM,88,88,1.0,1,False
0135,N01/078,OP,88,88,1.0,1,False
0135,N01/081,OP,88,88,1.0,1,False
0135,N01/078,PM,88,88,1.0,1,False
0135,N01/081,PM,88,88,1.0,1,False
0136,N01/016,AM,80,80,1.0,1,False
0136,N01/018,AM,80,80,1.0,1,False
0136,N01/559,AM,80,80,1.0,1,False
0136,N01/016,OP,80,80,1.0,1,False
0136,N01/018,OP,80,80,1.0,1,False
0136,N01/559,OP,80,80,1.0,1,False
0136,N01/016,PM,80,80,1.0,1,False
0136,N01/018,PM,80,80,1.0,1,False
0136,N01/559,PM,80,80,1.0,1,False
0137,N20/159,AM,80,80,1.0,1,False
0137,N20/160,AM,40,80,2.0,2,False
0137,N20/161,AM,40,80,2.0,2,False
0137,N20/162,AM,40,80,2.0,2,False
0137,N20/163,AM,40,80,2.0,2,False
0137,N20/159,OP,64,64,1.0,1,False
